, Інший додатковий капітал, Емісійні різниці, Резерви переоцінки, Статутний капітал, Усього власного капіталу,MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,QUARTER,YEAR,Інший додатковий капітал,Банк,Банк   ,Емісійні різниці,Емісійні різниці ,МФО,Назва банку,Незареєстрований статутний капітал,Незареєстровані внески до статутного капіталу,Нерозподілений прибуток (непокритий збиток),Резерви переоцінки,Резервні та інші фонди банку,Статутний капітал,Статутний капітал* ,Статутний капітал ,Статутний капітал *,Усього власного капіталу,Усього власного капіталу ,Усього зобов'язань та власного капіталу,№ з/гр,№ з/п,№ п/п,№п/п
1979,,,,,,10,,,,3,2013,,,,,777.8033600000001,,ПРОКРЕДИТ БАНК,,0,13989.39307,0,0,,,298333.22448000003,,,313100.42091000004,2506817.10163,14,73,,
1980,,,,,,10,,,,3,2013,,,,,0,,БАНК ПЕРШИЙ,,0,951.91614,16401.71976,15811.497299999999,,,265000,,,298165.13320000004,2502199.97452,15,74,,
1981,,,,,,10,,,,3,2013,,,,,0,,БАНК ВОСТОК,,0,60403.36404,0,2702.83497,,,307350,,,370456.19901,2452633.0964499996,16,75,,
1982,,,,,,10,,,,3,2013,,,,,0,,БАНК КАМБІО,,62960.90008,460.781539999999,29280.31556,695.97429,,,111467.42152,,,204865.39299,2349807.6224800004,17,76,,
1983,,,,,,10,,,,3,2013,,,,,40.51219,,АКЦЕНТ-БАНК,,0,35843.60827,4442.89465,30601.97139,,,125560,,,196488.9865,2324254.57937,18,77,,
1984,,,,,,10,,,,3,2013,,,,,32.5,,ЕНЕРГОБАНК,,0,-108487.20810999999,24521.91672,28208.79236,,,359037.175,,,303313.17597,2199681.4003,19,78,,
1985,,,,,,10,,,,3,2013,,,,,42863.64134,,ФОЛЬКСБАНК,,0,-61280.1861,85963.92373000001,28757.45528,,,420000,,,516304.83425,2130917.9684800003,20,79,,
1986,,,,,,10,,,,3,2013,,,,,846.7425,,"""КИЇВ""",,0,-3490596.58515,311340.54595,370413.39793,,,3567544,,,759548.10123,2126960.11784,21,80,,
1987,,,,,,10,,,,3,2013,,,,,54132.069,,БАНК НАЦІОНАЛЬНИЙ КРЕДИТ,,58000,-112608.94773,0,39232.63205,,,113960.75,,,152716.50332,2092259.8829499998,22,81,,
1988,,,,,,10,,,,3,2013,,,,,393.43215,,БАНК ДЕМАРК,,30000,984.396270000019,5871.4682,32851.213809999994,,,176000,,,246100.51043000002,2051429.73793,23,82,,
1989,,,,,,10,,,,3,2013,,,,,4160.86042,,ЮНЕКС БАНК,,0,21343.86038,32823.52515,1304.99323,,,292000,,,351633.23918,1959509.43612,24,83,,
1990,,,,,,10,,,,3,2013,,,,,0,,БАНК МЕРКУРІЙ,,11006,5677.82919000001,61941.81177,13224.0792,,,141500,,,233349.72016,1920565.30545,25,84,,
1991,,,,,,10,,,,3,2013,,,,,1056.3,,МІСТО БАНК,,0,-29672.87732,63596.38553,31056.96976,,,299980,,,366016.77797,1896541.05749,26,85,,
1992,,,,,,10,,,,3,2013,,,,,13.40704,,"""АРКАДА""",,0,48679.62415,0,46154.806379999995,,,220445.042,,,315292.87957000005,1863679.10043,27,86,,
1993,,,,,,10,,,,3,2013,,,,,0,,ДОЙЧЕ БАНК ДБУ,,0,-11926.87443,806.7988,3681.73181,,,228666.10199999998,,,221227.75818,1855869.32919,28,87,,
1994,,,,,,10,,,,3,2013,,,,,1048.95,,"""КАПІТАЛ""",,0,-9396.01023,363.33909,6718.33504,,,194078.895,,,192813.5089,1813644.64136,29,88,,
1995,,,,,,10,,,,3,2013,,,,,0,,КРЕДИТ ЄВРОПА БАНК ,,0,3089.43689,-4760.73092,253069.04603,,,252500,,,503897.75200000004,1803515.40365,30,89,,
1996,,,,,,10,,,,3,2013,,,,,0,,АСТРА БАНК,,0,123414.60324000001,46.4922,6810.04954,,,1050000,,,1180271.1449799999,1755936.7205200002,31,90,,
1997,,,,,,10,,,,3,2013,,,,,0,,ФІНРОСТБАНК,,7000,1847.1794399999899,-2.3664,11621.75639,,,120000,,,140466.56943,1752091.32998,32,91,,
1998,,,,,,10,,,,3,2013,,,,,0,,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,8624.30653,3.6157,1147.9800200000002,,,110079.75,,,119855.65225,1668889.66473,33,92,,
1999,,,,,,10,,,,3,2013,,,,,0,,БАНК ЗОЛОТІ ВОРОТА,,0,-36634.76926,14086.989810000001,40366.84119,,,131768,,,149587.06174,1616960.80235,34,93,,
2000,,,,,,10,,,,3,2013,,,,,0,,"""ГЛОБУС""",,0,59851.075020000004,0,5555.777520000001,,,160000,,,225406.85254,1577506.2377199999,35,94,,
2001,,,,,,10,,,,3,2013,,,,,5.4308000000000005,,"""ТК КРЕДИТ""",,0,7487.17517,18.873,17236.892050000002,,,151828.75,,,176577.12102,1552777.68313,36,95,,
2002,,,,,,10,,,,3,2013,,,,,1525.36079,,АВТОКРАЗБАНК,,0,-1954.5344,12259.61306,23.27552,,,185000,,,196853.71497,1479373.5643099998,37,96,,
2003,,,,,,10,,,,3,2013,,,,,0,,"""ПРЕМIУМ""",,0,7553.98896,0,7894.98427,,,260000,,,275448.97323,1477287.26854,38,97,,
2004,,,,,,10,,,,3,2013,,,,,0,,"""УКРАЇНСЬКИЙ ФІНАНСОВИЙ СВІТ""",,0,6765.78898000002,0,90236.23039,,,143000,,,240002.01937,1412911.40757,39,98,,
2005,,,,,,10,,,,3,2013,,,,,60.31201,,ПОЛТАВА - БАНК,,0,20192.05264,80020.54222,81588.62477,,,70500,,,252361.53164,1396249.18863,40,99,,
2006,,,,,,10,,,,3,2013,,,,,0,,АПЕКС-БАНК,,0,7677.02945,0,1132.68111,,,190000,,,198809.71056,1357440.42986,41,100,,
2007,,,,,,10,,,,3,2013,,,,,0,,УКРГАЗПРОМБАНК,,41400,6898.06915,9033.18722,19256.30856,,,82800,,,159387.56493,1287949.91774,42,101,,
2008,,,,,,10,,,,3,2013,,,,,0,,"""ДАНІЕЛЬ""",,0,331.979740000008,0,44067.27073,,,120412,,,164811.25047,1271181.65868,43,102,,
2009,,,,,,10,,,,3,2013,,,,,14.15,,IНТЕГРАЛ - БАНК,,0,1969.39316999999,0,29678.2828,,,160000,,,191661.82597,1245332.0039899999,44,103,,
2010,,,,,,10,,,,3,2013,,,,,0,,ЄВРОБАНК,,0,1418.17758000002,510.55994999999996,81.87849,,,126670,,,128680.61602,1237294.13512,45,104,,
2011,,,,,,10,,,,3,2013,,,,,124.44962,,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,,0,-211628.82607,3197.52634,42727.202320000004,,,319474.505,,,153894.85721,1167376.77357,46,105,,
2012,,,,,,10,,,,3,2013,,,,,12510.4031,,БАНК МОРСЬКИЙ,,0,-24084.41283,16255.955629999999,629.3291800000001,,,145962,,,151273.27508,1162761.1735800002,47,106,,
2013,,,,,,10,,,,3,2013,,,,,0,,"""ФІНАНСОВИЙ ПАРТНЕР""",,0,281.26671,0,28.097830000000002,,,125000,,,125309.36454000001,1162245.4589900002,48,107,,
2014,,,,,,10,,,,3,2013,,,,,0,,РАДИКАЛ БАНК,,0,2753.1632099999997,268.30346,109.4055,,,120000,,,123130.87217,1153777.5309000001,49,108,,
2015,,,,,,10,,,,3,2013,,,,,0,,"""ПОРТО-ФРАНКО""",,0,2177.54005,90.23338,7884.63599,,,120053.56,,,130205.96942000001,1142683.02828,50,109,,
2016,,,,,,10,,,,3,2013,,,,,0,,КЛАСИКБАНК,,0,781.0596400000001,13642.90289,4726.55678,,,220000,,,239150.51931,1096843.37064,51,110,,
2017,,,,,,10,,,,3,2013,,,,,0,,КОМІНВЕСТБАНК,,0,215.374309999987,3462.61081,10118.176800000001,,,115000,,,128796.16192,1026184.23102,52,111,,
2018,,,,,,10,,,,3,2013,,,,,0,,БАНК ЮНІСОН,,211814.5,2597.7891600000003,-1002.8673500000001,0,,,123331,,,336740.42180999997,1022417.88468,53,112,,
2019,,,,,,10,,,,3,2013,,,,,17924.436,,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,1920.1804200000101,-63.88024000000001,4243.30809,,,230000,,,254024.04426999998,1017845.42278,54,113,,
2020,,,,,,10,,,,3,2013,,,,,0,,СЕБ КОРПОРАТИВНИЙ БАНК,,0,18102.8034,155.87105000000003,700.08552,,,250000,,,268958.75997,1015344.711,55,114,,
2021,,,,,,10,,,,3,2013,,,,,230.31264000000002,,"""ЛЬВІВ""",,7500,-154218.27363,38136.6035,9936.31654,,,237905.338,,,139490.29705000002,955558.81317,56,115,,
2022,,,,,,10,,,,3,2013,,,,,0.0005,,ПРОМЕКОНОМБАНК,,0,-11404.67476,996.79463,69.5295,,,122395,,,112056.64987,925582.12153,57,116,,
2023,,,,,,10,,,,3,2013,,,,,0,,БАНК УКРАЇНСЬКИЙ КАПІТАЛ,,0,32856.553009999996,125.41,7940,,,85320,,,126241.96301,866283.5268,58,117,,
2024,,,,,,10,,,,3,2013,,,,,0,,"""НОВИЙ""",,0,-63216.07423,2318.54796,0,,,150000,,,89102.47373,863231.49159,59,118,,
2025,,,,,,10,,,,3,2013,,,,,0,,ДІАПАЗОН-МАКСИМУМ БАНК,,0,1570.7132,-2.85454,5218.49616,,,131000,,,137786.35482,844585.59514,60,119,,
2026,,,,,,10,,,,3,2013,,,,,0,,ЗАХІДІНКОМБАНК,,0,-95724.39018999999,17609.69967,138109.11668,,,174318.97699999998,,,234313.40316000002,840596.5809000001,61,120,,
2027,,,,,,10,,,,3,2013,,,,,0,,БАНК РЕНЕСАНС КАПІТАЛ,,0,84479.494,0,5214.05005,,,201400,,,291093.54404999997,833195.04708,62,121,,
2028,,,,,,10,,,,3,2013,,,,,0,,УНIКОМБАНК,,0,40682.47823,0,3982.42607,,,460564.375,,,505229.2793,816451.70666,63,122,,
2029,,,,,,10,,,,3,2013,,,,,0,,"""СТАНДАРТ""",,0,2956.87046,2615.6982000000003,149.04935,,,125000,,,130721.61800999999,803408.50413,64,123,,
2030,,,,,,10,,,,3,2013,,,,,1611.7942999999998,,МЕТАБАНК,,0,3559.6661900000004,6455.4364399999995,7312.37883,,,107348.65206000001,,,126287.92782,793886.76506,65,124,,
2031,,,,,,10,,,,3,2013,,,,,0,,ЄВРОПРОМБАНК,,0,1894.45555,0,6648.7458799999995,,,120000,,,128543.20143000002,782216.22795,66,125,,
2032,,,,,,10,,,,3,2013,,,,,0,,БАНК ГРАНТ,,0,982.9318000000001,35287.977,18626.264160000002,,,130000,,,184897.17296,753950.2544399999,67,126,,
2033,,,,,,10,,,,3,2013,,,,,0,,БАНК КОНТРАКТ,,0,158.296970000009,23698.44367,10990.6307,,,86000,,,120847.37134,706291.95936,68,127,,
2034,,,,,,10,,,,3,2013,,,,,0,,АКОРДБАНК,,0,4222.95226999999,-106.6774,1243.6421799999998,,,91753,,,97112.91704999999,695064.20523,69,128,,
2035,,,,,,10,,,,3,2013,,,,,0,,ЧОРНОМОРСЬКИЙ БАНК РОЗВИТКУ ТА РЕКОНСТР.,,0,903.068640000001,24295.39522,8869.64047,,,63407,,,97475.10432999999,674155.90497,70,129,,
2036,,,,,,10,,,,3,2013,,,,,0,,СТАРОКИЇВСЬКИЙ БАНК,,0,838.675409999993,37226.21078,11540.747570000001,,,51355.90047,,,100961.53423,636109.29963,71,130,,
2037,,,,,,10,,,,3,2013,,,,,0,,ЛЕГБАНК,,0,669.763570000001,6353.142199999999,26237.383779999996,,,111500,,,144760.28955000002,623273.36266,72,131,,
2038,,,,,,10,,,,3,2013,,,,,0,,БАНК РИНКОВІ ТЕХНОЛОГІЇ,,0,24322.696740000003,0,1482.5825100000002,,,300000,,,325805.27925,598599.5009,73,132,,
2039,,,,,,10,,,,3,2013,,,,,0,,"""АКСІОМА""",,0,1229.64571999999,0,8696.05531,,,266000,,,275925.70103000005,583618.5909099999,74,133,,
2040,,,,,,10,,,,3,2013,,,,,0,,IНВЕСТБАНК,,0,9972.823139999999,7776.88453,13657.22171,,,74129.6,,,105536.52938,583096.9965,75,134,,
2041,,,,,,10,,,,3,2013,,,,,0.5,,АГРОКОМБАНК,,0,1543.34485,18089.507999999998,9812.91612,,,102453.5,,,131899.76897,572625.4489200001,76,135,,
2042,,,,,,10,,,,3,2013,,,,,0,,БАНК БОГУСЛАВ,,0,6855.93394,-750.0725,5630.32502,,,180000,,,191736.18646,558260.55244,77,136,,
2043,,,,,,10,,,,3,2013,,,,,91.2874,,"""СТОЛИЧНИЙ""",,0,396.12600000001004,4.7163200000000005,3494.34614,,,121335,,,125321.47586,554079.45948,78,137,,
2044,,,,,,10,,,,3,2013,,,,,0,,УКРКОМУНБАНК,,0,7.473470000000001,36765.89115,7943.32979,,,105800,,,150516.69441000003,542405.99954,79,138,,
